Gene stable ID,Gene name
ENSGALG00000003189,NFYC
ENSGALG00000003824,CHERP
ENSGALG00000016454,E2F6
ENSGALG00000015729,LPAR1
ENSGALG00000006939,PFKP
ENSGALG00000034585,CP49
ENSGALG00000043437,CAPZA2
ENSGALG00000033513,ELL
ENSGALG00000007364,TOB1
ENSGALG00000004052,GPR107
ENSGALG00000011372,CINP
ENSGALG00000015682,UGCG
ENSGALG00000031839,SUV39H1
ENSGALG00000004474,PLEKHF1
ENSGALG00000037778,NAB1
ENSGALG00000010027,CFL2
ENSGALG00000005328,IBA57
ENSGALG00000006036,HDGFL3
ENSGALG00000004240,ORAI1
ENSGALG00000004778,SLC47A2
ENSGALG00000011690,CLBA1
ENSGALG00000012694,C12orf45
ENSGALG00000045528,SPEF1
ENSGALG00000027734,NAIF1
ENSGALG00000010197,COQ6
ENSGALG00000001024,TPRG1L
ENSGALG00000039130,TBC1D22B
ENSGALG00000000404,COPS2
ENSGALG00000037863,SEC61G
ENSGALG00000008609,PTK7
ENSGALG00000026042,SHISA3
ENSGALG00000004999,TAF7
ENSGALG00000005286,TRIM42
ENSGALG00000006434,TSR3
ENSGALG00000008351,CAV3
ENSGALG00000041973,PRIM1
ENSGALG00000005462,ZP4
ENSGALG00000014998,CABLES1
ENSGALG00000004642,NMNAT2
ENSGALG00000010763,TRIP11
ENSGALG00000044464,TEPSIN
ENSGALG00000011491,DYNC1LI1
ENSGALG00000031519,KHDRBS3
ENSGALG00000004840,RPH3A
ENSGALG00000029899,GNG11
ENSGALG00000034101,FZD5
ENSGALG00000032889,RBFOX3
ENSGALG00000006655,MAP3K13
ENSGALG00000040026,PPP1R36
ENSGALG00000006253,ILKAP
ENSGALG00000014624,CERS3
ENSGALG00000041346,SDF1
ENSGALG00000010372,ANGEL1
ENSGALG00000004198,PDZD11
ENSGALG00000034358,RETSAT
ENSGALG00000009446,LSMEM1
ENSGALG00000015289,ARMC2
ENSGALG00000041528,LMF2
ENSGALG00000035086,MYL6
ENSGALG00000013732,SERAC1
ENSGALG00000004216,TOR3A
ENSGALG00000003298,DDX55
ENSGALG00000041932,SLC5A5
ENSGALG00000008903,SSFA2
ENSGALG00000012145,TBPL2
ENSGALG00000002285,SPSB3
ENSGALG00000006979,SPPL3
ENSGALG00000010268,PARM1
ENSGALG00000008332,F2
ENSGALG00000000934,ZBTB43
ENSGALG00000011235,GALNT15
ENSGALG00000039818,GLG1
ENSGALG00000016707,CLIC5
ENSGALG00000001971,UBE2O
ENSGALG00000010929,SPARCL1
ENSGALG00000027173,TMEM159
ENSGALG00000001780,PROC
ENSGALG00000005302,SASS6
ENSGALG00000016713,PLA2G7
ENSGALG00000045410,FASTKD5
ENSGALG00000037492,MGRN1
ENSGALG00000023738,IRX6
ENSGALG00000011297,CRADD
ENSGALG00000026278,RAB6B
ENSGALG00000001204,ENKD1
ENSGALG00000010555,OSBPL9
ENSGALG00000013981,TBPL1
ENSGALG00000027232,C1QTNF2
ENSGALG00000029523,RAD21
ENSGALG00000003942,LONP2
ENSGALG00000027240,TSPAN13
ENSGALG00000008431,SMARCA1
ENSGALG00000006710,RAB36
ENSGALG00000005575,AKAP1
ENSGALG00000002144,THRAP3
ENSGALG00000040532,ZIC1
ENSGALG00000006777,MRPS11
ENSGALG00000005265,SYT9
ENSGALG00000005768,ETV5
ENSGALG00000034831,YTHDF2
ENSGALG00000008383,SFR1
ENSGALG00000004273,RALGPS2
ENSGALG00000042193,GAL5
ENSGALG00000010311,NAV3
ENSGALG00000023686,ZSWIM7
ENSGALG00000002219,WBP2
ENSGALG00000038018,DNMT1
ENSGALG00000025792,FRRS1L
ENSGALG00000006929,ZNF711
ENSGALG00000004573,LRRC8A
ENSGALG00000034860,BCHE
ENSGALG00000015916,SLC17A5
ENSGALG00000037091,DDA1
ENSGALG00000012975,IQSEC3
ENSGALG00000008372,XRN2
ENSGALG00000026055,PALM
ENSGALG00000043150,PQLC1
ENSGALG00000008376,EIF2B5
ENSGALG00000002722,MST1
ENSGALG00000012095,CCDC198
ENSGALG00000045729,HHIPL2
ENSGALG00000020415,IFT43
ENSGALG00000019316,TOMM22
ENSGALG00000010502,SPATA6
ENSGALG00000011708,MYLK
ENSGALG00000033928,LZTFL1
ENSGALG00000009057,TASP1
ENSGALG00000007267,MVD
ENSGALG00000011633,SLC5A8
ENSGALG00000033385,COPS8
ENSGALG00000010173,KCNV2
ENSGALG00000002227,DMXL1
ENSGALG00000032992,NR3C1
ENSGALG00000009091,TRUB1
ENSGALG00000037082,ASCL1
ENSGALG00000001764,HCN4
ENSGALG00000006161,CHMP1A
ENSGALG00000009482,HEPACAM2
ENSGALG00000034722,TLR2A
ENSGALG00000004860,RASD1
ENSGALG00000010124,RPS8
ENSGALG00000009939,SPOP
ENSGALG00000014645,MEF2C
ENSGALG00000004199,TMEM184A
ENSGALG00000006995,APOD
ENSGALG00000003456,CA12
ENSGALG00000027188,SREBF1
ENSGALG00000007905,LAMB1
ENSGALG00000010145,MDGA1
ENSGALG00000007426,MKX
ENSGALG00000031411,KCNN1
ENSGALG00000002967,ZNF365
ENSGALG00000028438,CLK1
ENSGALG00000002143,ANKLE2
ENSGALG00000011155,ARV1
ENSGALG00000000737,SMPDL3B
ENSGALG00000028851,RAB8A
ENSGALG00000023468,VPS9D1
ENSGALG00000009961,RLI
ENSGALG00000042387,CRELD1
ENSGALG00000013795,HIVEP2
ENSGALG00000013900,MAP7
ENSGALG00000013117,PIK3C2G
ENSGALG00000002374,SLC9A9
ENSGALG00000011677,HSPBAP1
ENSGALG00000009001,CWC22
ENSGALG00000012827,RIPK1
ENSGALG00000005631,TRPM2
ENSGALG00000038933,FABP7
ENSGALG00000026426,OTUD1
ENSGALG00000007508,HPSE2
ENSGALG00000003024,ARMC6
ENSGALG00000013607,FBXO5
ENSGALG00000001565,C5
ENSGALG00000002388,NIPSNAP2
ENSGALG00000006328,CHCHD4
ENSGALG00000004247,MORN3
ENSGALG00000028360,MGAT4C
ENSGALG00000023443,SMIM15
ENSGALG00000005579,GFER
ENSGALG00000006399,TLNRD1
ENSGALG00000005525,SRSF1
ENSGALG00000014883,MCM9
ENSGALG00000009988,ELOVL1
ENSGALG00000032518,NCALD
ENSGALG00000004814,RHPN2
ENSGALG00000044997,SH2D5
ENSGALG00000005806,KIF24
ENSGALG00000012129,CCDC93
ENSGALG00000027909,GPN2
ENSGALG00000041390,TMEM141
ENSGALG00000041666,ASNSD1
ENSGALG00000010875,ITGB8
ENSGALG00000017405,NPR3
ENSGALG00000011371,STK36
ENSGALG00000042584,MARCH11
ENSGALG00000028608,BTC
ENSGALG00000030857,USP48
ENSGALG00000016001,LZTS3
ENSGALG00000008802,TECTB
ENSGALG00000006749,WDR37
ENSGALG00000001014,ARPC5L
ENSGALG00000006056,CHCHD6
ENSGALG00000025751,NMRK2
ENSGALG00000012092,ESYT3
ENSGALG00000006459,CCDC174
ENSGALG00000009825,SRGAP1
ENSGALG00000016577,OTOF
ENSGALG00000007979,CALML4
ENSGALG00000015978,PANK2
ENSGALG00000030263,RABL6
ENSGALG00000001283,SRRM1
ENSGALG00000044433,MRPS15
ENSGALG00000039034,ELP2
ENSGALG00000001062,GGT7
ENSGALG00000038813,KLHL41
ENSGALG00000014726,RAB3C
ENSGALG00000004514,PDE6G
ENSGALG00000002260,CISH
ENSGALG00000005248,CDC14A
ENSGALG00000013748,CD226
ENSGALG00000004806,EDEM3
ENSGALG00000034500,CIDEA
ENSGALG00000012543,GPD2
ENSGALG00000000184,SLC27A6
ENSGALG00000004742,BMP15
ENSGALG00000001864,C9orf72
ENSGALG00000030661,STAT2
ENSGALG00000020438,DPH6
ENSGALG00000005654,PITPNB
ENSGALG00000003553,ABCA12
ENSGALG00000006417,SEC24A
ENSGALG00000015052,UHRF2
ENSGALG00000036824,CDH23
ENSGALG00000015849,ME1
ENSGALG00000009920,COCH
ENSGALG00000010645,ENPP6
ENSGALG00000040152,CCNJL
ENSGALG00000011840,PPP2R5E
ENSGALG00000003717,MYO9B
ENSGALG00000004221,IL22RA1
ENSGALG00000010087,IPO13
ENSGALG00000038601,LIPH
ENSGALG00000044431,NPB
ENSGALG00000015778,GABRR1
ENSGALG00000005054,DKC1
ENSGALG00000009955,ABCG5
ENSGALG00000001416,ADRA1B
ENSGALG00000005558,TBL3
ENSGALG00000012903,PIGN
ENSGALG00000038426,CPLX4
ENSGALG00000035760,LENG8
ENSGALG00000020164,GAR1
ENSGALG00000015831,SNX14
ENSGALG00000011024,CACHD1
ENSGALG00000002980,RTKN2
ENSGALG00000012098,NAA30
ENSGALG00000022622,HOXA4
ENSGALG00000000955,TMEM222
ENSGALG00000015096,SH3GL2
ENSGALG00000043513,TEAD3
ENSGALG00000002490,UQCRC2
ENSGALG00000035946,GUCY1A3
ENSGALG00000015176,GNA14
ENSGALG00000002426,EXOSC3
ENSGALG00000010359,LRRC41
ENSGALG00000042505,DSEL
ENSGALG00000010607,SPATA7
ENSGALG00000001328,BSG
ENSGALG00000004129,SPP2
ENSGALG00000004493,RSRC2
ENSGALG00000041361,ARFIP1
ENSGALG00000014768,SGTB
ENSGALG00000003136,IKZF2
ENSGALG00000020703,GRB14
ENSGALG00000013892,MAP3K5
ENSGALG00000003472,VWC2L
ENSGALG00000034426,TRIM32
ENSGALG00000008951,MIGA1
ENSGALG00000038672,ATPIF1
ENSGALG00000001758,QSOX2
ENSGALG00000015301,LNPEP
ENSGALG00000032526,B3GNT5
ENSGALG00000042356,FSTL3
ENSGALG00000003548,BAIAP2L1
ENSGALG00000044151,MORN5
ENSGALG00000005502,KCNG4
ENSGALG00000028197,IQCK
ENSGALG00000009097,SNAP23
ENSGALG00000014675,RHOBTB3
ENSGALG00000003588,IRX5
ENSGALG00000032386,DCLK2
ENSGALG00000028214,OTOP3
ENSGALG00000029677,NME8
ENSGALG00000004081,TMCO4
ENSGALG00000011661,SOD2
ENSGALG00000006465,CCDC51
ENSGALG00000035352,ZBTB17
ENSGALG00000043724,NFX1
ENSGALG00000004960,FBN1
ENSGALG00000011630,GLI2
ENSGALG00000008725,KIF16B
ENSGALG00000008627,TTBK1
ENSGALG00000037339,SMARCAD1
ENSGALG00000007996,ANKRD44
ENSGALG00000011457,CCNI
ENSGALG00000040938,nlgn1
ENSGALG00000031947,FBXL7
ENSGALG00000012163,BDNF
ENSGALG00000001774,NEO1
ENSGALG00000003107,AMFR
ENSGALG00000017419,HPS1
ENSGALG00000023843,FRMD7
ENSGALG00000037553,SEC11A
ENSGALG00000001013,PPP6C
ENSGALG00000037829,LOXHD1
ENSGALG00000001449,STRA6
ENSGALG00000006889,TMC7
ENSGALG00000034216,RP11-403P17.5
ENSGALG00000007216,TVP23A
ENSGALG00000011180,FAM120B
ENSGALG00000019768,ACSF2
ENSGALG00000026965,TMEM115
ENSGALG00000001256,NLRC5
ENSGALG00000045776,CPN2
ENSGALG00000016003,DDRGK1
ENSGALG00000037402,CTGF
ENSGALG00000020614,TM2D1
ENSGALG00000011492,XRCC5
ENSGALG00000040716,PRLH
ENSGALG00000001329,EPB41
ENSGALG00000015466,SIM1
ENSGALG00000009948,HHIP
ENSGALG00000029935,EPB41L4B
ENSGALG00000007479,SLC25A28
ENSGALG00000005245,SGPP2
ENSGALG00000010022,PRMT9
ENSGALG00000014810,PAPD4
ENSGALG00000002690,PDPR
ENSGALG00000003793,GTF2A2
ENSGALG00000007215,KIF5B
ENSGALG00000009843,INTS7
ENSGALG00000040999,EIF3B
ENSGALG00000031209,GINS3
ENSGALG00000034111,FOXF1
ENSGALG00000004416,TTC19
ENSGALG00000044085,IQCJ
ENSGALG00000031534,ARID5B
ENSGALG00000003373,BRIX1
ENSGALG00000009257,PLRG1
ENSGALG00000032980,DLGAP3
ENSGALG00000007021,PCNT
ENSGALG00000003068,EZH1
ENSGALG00000004387,CCPG1
ENSGALG00000038722,SORBS1
ENSGALG00000011555,QKI
ENSGALG00000012784,TXNDC5
ENSGALG00000004928,SSH1
ENSGALG00000004290,ANGPTL1
ENSGALG00000043460,SOX2
ENSGALG00000003307,TMED2
ENSGALG00000011318,DNPEP
ENSGALG00000001043,REXO1
ENSGALG00000040316,GPC1
ENSGALG00000043572,FAM89A
ENSGALG00000001729,CD276
ENSGALG00000027184,OLFML1
ENSGALG00000009594,RARRES1
ENSGALG00000008373,STRADB
ENSGALG00000003487,RAB8B
ENSGALG00000013684,SGCZ
ENSGALG00000004665,KPNA7
ENSGALG00000004270,ALDH1A2
ENSGALG00000030383,SPATA16
ENSGALG00000012480,NMI
ENSGALG00000001711,PPCDC
ENSGALG00000034253,ZNF644
ENSGALG00000030609,REXO4
ENSGALG00000007650,SLC9A3R1
ENSGALG00000007177,PTPRG
ENSGALG00000003925,MYPN
ENSGALG00000027793,SCN9A
ENSGALG00000000848,AP1G1
ENSGALG00000031397,NT5C3A
ENSGALG00000041873,MFN1
ENSGALG00000016370,TPO
ENSGALG00000042460,FPGS
ENSGALG00000004729,SLC7A10
ENSGALG00000034850,GLRX2
ENSGALG00000009274,HOXD12
ENSGALG00000003478,GFI1B
ENSGALG00000039005,TMEM114
ENSGALG00000005074,FAM102A
ENSGALG00000004929,GID4
ENSGALG00000012237,POLE2
ENSGALG00000034007,ITGA6
ENSGALG00000004263,MYDGF
ENSGALG00000008113,PLCL1
ENSGALG00000003923,COL6A3
ENSGALG00000010931,B3GALT1
ENSGALG00000006519,KIAA1024
ENSGALG00000002701,DNAJC9
ENSGALG00000023621,SFXN3
ENSGALG00000006077,C11orf58
ENSGALG00000013916,HYPK
ENSGALG00000009177,FMR1
ENSGALG00000033470,ADGRA3
ENSGALG00000005554,ADIPOQ
ENSGALG00000036931,KLHL20
ENSGALG00000002761,SIRT1
ENSGALG00000004064,GPER1
ENSGALG00000045488,RGSL1
ENSGALG00000039432,P2RY13
ENSGALG00000001058,ARHGEF16
ENSGALG00000035081,HTR7
ENSGALG00000030070,QDPR
ENSGALG00000033759,RAVER2
ENSGALG00000009172,OSBPL6
ENSGALG00000030826,CLCN7
ENSGALG00000015917,EEF1A1
ENSGALG00000005046,SHMT1
ENSGALG00000026594,HS3ST5
ENSGALG00000030812,CSNK1G1
ENSGALG00000004645,TBC1D13
ENSGALG00000006117,UBFD1
ENSGALG00000012574,WDSUB1
ENSGALG00000004614,NPL
ENSGALG00000008698,MGME1
ENSGALG00000042266,PHYHD1
ENSGALG00000041428,NEK4
ENSGALG00000039200,AXIN2
ENSGALG00000014248,TMEM33
ENSGALG00000005608,SLC9A3R2
ENSGALG00000008759,LAMP3
ENSGALG00000002992,DAW1
ENSGALG00000031894,PLA2 IIE
ENSGALG00000006061,RAP2C
ENSGALG00000004728,RGL1
ENSGALG00000039704,SEC22B
ENSGALG00000043829,EXTL1
ENSGALG00000030255,AMBP
ENSGALG00000002877,LRRC45
ENSGALG00000029316,ARID1A
ENSGALG00000001817,CTCF
ENSGALG00000009502,ATE1
ENSGALG00000005688,DNASE1L3
ENSGALG00000026834,PLPP2
ENSGALG00000034166,ZCCHC14
ENSGALG00000004531,PLOD1
ENSGALG00000006160,HNRNPA0
ENSGALG00000003265,PTP4A2
ENSGALG00000005978,RBP3
ENSGALG00000023497,MINDY4B
ENSGALG00000008297,SEMA4B
ENSGALG00000003011,TOM1L1
ENSGALG00000043920,OTUD3
ENSGALG00000004502,KIF19
ENSGALG00000009965,MPL
ENSGALG00000010778,CHRM3
ENSGALG00000020726,PDZD7
ENSGALG00000033098,C5orf51
ENSGALG00000005126,DHX40
ENSGALG00000036502,CDIP1
ENSGALG00000002141,UGGT1
ENSGALG00000011621,IGF2R
ENSGALG00000011093,AK7
ENSGALG00000042029,SERINC4
ENSGALG00000013383,PPIE
ENSGALG00000014012,WASF2
ENSGALG00000019026,OXT
ENSGALG00000007139,FAM107A
ENSGALG00000015551,GRIN3A
ENSGALG00000009306,SLC2A2
ENSGALG00000010697,SEMA4D
ENSGALG00000007762,CREBBP
ENSGALG00000027983,TNK2
ENSGALG00000022166,PNKD
ENSGALG00000014925,GPRC6A
ENSGALG00000000707,PSMD7
ENSGALG00000016292,COL21A1
ENSGALG00000001932,SRRM3
ENSGALG00000010501,SNW1
ENSGALG00000003013,CABCOCO1
ENSGALG00000009400,SLC8A3
ENSGALG00000032577,MECOM
ENSGALG00000007623,CACNA1G
ENSGALG00000005944,ZNF639
ENSGALG00000010001,EGLN3
ENSGALG00000011571,AGPAT4
ENSGALG00000000643,ANKS3
ENSGALG00000008603,ITPKA
ENSGALG00000012292,BANK1
ENSGALG00000005140,RRAD
ENSGALG00000005517,KIF9
ENSGALG00000006120,PKD2L2
ENSGALG00000006231,SERGEF
ENSGALG00000008590,EEF1B2
ENSGALG00000037325,SERP1
ENSGALG00000013548,GZMA
ENSGALG00000028191,GLCE
ENSGALG00000041939,FAM222B
ENSGALG00000012589,C9orf64
ENSGALG00000013759,MRPL47
ENSGALG00000004163,NPHS2
ENSGALG00000006908,DLG1
ENSGALG00000014716,IL6ST
ENSGALG00000041403,DENND4A
ENSGALG00000008548,MDH1B
ENSGALG00000001730,DGKD
ENSGALG00000012241,KLHDC1
ENSGALG00000036288,OAZ2
ENSGALG00000008084,NDUFS3
ENSGALG00000045574,CAMK2N2
ENSGALG00000006008,HOMER2
ENSGALG00000007241,NUBP1
ENSGALG00000010377,GPR87
ENSGALG00000021855,CCDC39
ENSGALG00000003288,TARS
ENSGALG00000005714,PKD1
ENSGALG00000015044,GTF3C6
ENSGALG00000005696,ABHD6
ENSGALG00000002389,ITGB4
ENSGALG00000016174,LMBRD1
ENSGALG00000007485,TFRC
ENSGALG00000040069,BARHL2
ENSGALG00000023279,EPN3
ENSGALG00000010378,LRRC74A
ENSGALG00000014673,RFESD
ENSGALG00000000920,CGN
ENSGALG00000038320,COLGALT2
ENSGALG00000008569,CHP1
ENSGALG00000003642,PDGF-A
ENSGALG00000026973,KIF3C
ENSGALG00000000540,GAS8
ENSGALG00000043596,SNED1
ENSGALG00000023612,LZTS2
ENSGALG00000028247,LOXL1
ENSGALG00000002207,ATP6V1G3
ENSGALG00000021539,PRPSAP1
ENSGALG00000006757,XYLT1
ENSGALG00000009356,SKIL
ENSGALG00000033557,CTSH
ENSGALG00000013803,ADGRG6
ENSGALG00000008651,APMAP
ENSGALG00000024271,ECHS1
ENSGALG00000004205,SOAT1
ENSGALG00000005981,GDF2
ENSGALG00000011813,HEG1
ENSGALG00000011618,ADSSL1
ENSGALG00000015305,NR2E1
ENSGALG00000006626,PDE6C
ENSGALG00000003675,PRKAR1B
ENSGALG00000040756,PI4KA
ENSGALG00000003652,ATAD1
ENSGALG00000042761,MUL1
ENSGALG00000004004,PHKB
ENSGALG00000007437,DPP8
ENSGALG00000001777,MFSD11
ENSGALG00000014463,ACTN2
ENSGALG00000002766,MLKL
ENSGALG00000033720,CA7
ENSGALG00000019921,NDUFAF4
ENSGALG00000041362,SECISBP2L
ENSGALG00000028839,GPHB5
ENSGALG00000005506,HESX1
ENSGALG00000035225,ACSF3
ENSGALG00000032763,MECR
ENSGALG00000015053,GLDC
ENSGALG00000005283,SLC25A36
ENSGALG00000010149,CMTR1
ENSGALG00000023708,UBXN10
ENSGALG00000029015,TM6SF2
ENSGALG00000044519,APOPT1
ENSGALG00000031735,CD5
ENSGALG00000026891,NINJ1
ENSGALG00000032469,HMHA1
ENSGALG00000014406,PACRGL
ENSGALG00000012101,AP5M1
ENSGALG00000009309,EIF5A2
ENSGALG00000023025,ZBTB42
ENSGALG00000006242,PABPN1L
ENSGALG00000007700,CTTN
ENSGALG00000027591,TSC22D2
ENSGALG00000000901,CHST4
ENSGALG00000000528,DBNDD1
ENSGALG00000039048,ZNF282
ENSGALG00000036365,POGZ
ENSGALG00000009732,PCDH18
ENSGALG00000008648,UBE2A
ENSGALG00000008485,CCNYL1
ENSGALG00000004523,MFN2
ENSGALG00000010290,VEGFA
ENSGALG00000015762,LYRM2
ENSGALG00000001234,CETP
ENSGALG00000014727,PDE4D
ENSGALG00000015434,GRIK2
ENSGALG00000011834,NUDT6
ENSGALG00000001101,MBD3
ENSGALG00000038747,TM4SF18
ENSGALG00000008435,SUMO1
ENSGALG00000016473,OSR1
ENSGALG00000015800,ORC3
ENSGALG00000010350,GPATCH2L
ENSGALG00000005787,ZNF143
ENSGALG00000038096,NOS2
ENSGALG00000037289,ATL2
ENSGALG00000016478,MATN3
ENSGALG00000038222,BPTF
ENSGALG00000007664,PSMD1
ENSGALG00000041037,YIPF3
ENSGALG00000009900,PRKD1
ENSGALG00000040675,HS3ST2
ENSGALG00000014813,HOMER1
ENSGALG00000003258,DNAAF1
ENSGALG00000003936,PPT1
ENSGALG00000039830,DHX30
ENSGALG00000032039,HOXD13
ENSGALG00000004368,GNA12
ENSGALG00000031729,MOB3A
ENSGALG00000045856,BBOF1
ENSGALG00000016631,INTS9
ENSGALG00000038865,PRMT7
ENSGALG00000025755,SPTSSA
ENSGALG00000011131,TANK
ENSGALG00000014537,BMF
ENSGALG00000009637,EMC7
ENSGALG00000013287,C4orf47
ENSGALG00000015895,HTR1B
ENSGALG00000039450,SOS1
ENSGALG00000015027,JAK2
ENSGALG00000038084,GNAT2
ENSGALG00000045758,SEC14L5
ENSGALG00000014851,FBXO4
ENSGALG00000009119,THUMPD2
ENSGALG00000006428,UBE2I
ENSGALG00000042614,NBAS
ENSGALG00000003625,NDUFS5
ENSGALG00000003812,UBE2F
ENSGALG00000020768,EVX2
ENSGALG00000000692,CDK18
ENSGALG00000000511,KCTD20
ENSGALG00000037950,ALPK3
ENSGALG00000004249,GRHL3
ENSGALG00000040292,FMO4
ENSGALG00000003786,BRD7
ENSGALG00000011436,TMBIM1
ENSGALG00000000436,RABIF
ENSGALG00000045006,LCTL
ENSGALG00000010896,TMEM161B
ENSGALG00000005550,ST6GAL1
ENSGALG00000002147,SIKE1
ENSGALG00000012466,FKBP3
ENSGALG00000002497,RHOT2
ENSGALG00000002369,F13B
ENSGALG00000010616,PTPN21
ENSGALG00000012148,ATG14
ENSGALG00000004203,PSMG3
ENSGALG00000036380,SLC48A1
ENSGALG00000008957,MSH6
ENSGALG00000016293,BMP5
ENSGALG00000029024,TCF21
ENSGALG00000008234,ORC2
ENSGALG00000010060,PSMA6
ENSGALG00000001765,CAAP1
ENSGALG00000031601,SMUG1
ENSGALG00000028001,COMMD2
ENSGALG00000008811,SLC1A4
ENSGALG00000011835,FGF2
ENSGALG00000040397,HAUS1
ENSGALG00000010410,PFN2
ENSGALG00000027902,SYNGR2
ENSGALG00000005294,PPFIBP2
ENSGALG00000005521,PER2
ENSGALG00000038708,KCNQ4
ENSGALG00000033087,STAT4
ENSGALG00000003206,METTL13
ENSGALG00000027658,TESK1
ENSGALG00000010211,ALDH6A1
ENSGALG00000007741,MDFIC2
ENSGALG00000043234,HBAA
ENSGALG00000002523,CREB3
ENSGALG00000004236,TRAF3IP1
ENSGALG00000023419,HOXD4
ENSGALG00000029367,CYBA
ENSGALG00000012160,KIF18A
ENSGALG00000038994,KPTN
ENSGALG00000014672,ARSK
ENSGALG00000000616,ELF3
ENSGALG00000002335,DOCK3
ENSGALG00000035134,UBOX5
ENSGALG00000007222,UTS2B
ENSGALG00000014819,JMY
ENSGALG00000029646,CNNM4
ENSGALG00000000618,ZCCHC17
ENSGALG00000014790,CDK7
ENSGALG00000029278,FOXL1
ENSGALG00000036095,BICC1
ENSGALG00000046188,CDC20B
ENSGALG00000011174,PSMB1
ENSGALG00000031193,IGSF9
ENSGALG00000015570,GPR63
ENSGALG00000010930,STK39
ENSGALG00000034562,CAPN10
ENSGALG00000018977,PLA2G5
ENSGALG00000031826,MYOT
ENSGALG00000042458,ACTN1
ENSGALG00000007326,PMM2
ENSGALG00000006531,TRA2B
ENSGALG00000046532,C15orf48
ENSGALG00000031312,ANAPC13
ENSGALG00000007251,PCYT2
ENSGALG00000032418,RAB26
ENSGALG00000001409,IL12B
ENSGALG00000010956,TTC21B
ENSGALG00000015897,IMPG1
ENSGALG00000003759,RORA
ENSGALG00000011534,ZFYVE21
ENSGALG00000004231,IFNLR1
ENSGALG00000003081,SUCO
ENSGALG00000003319,ADAP2
ENSGALG00000005430,ALS2CL
ENSGALG00000008896,PPP1R1C
ENSGALG00000027245,GLOD4
ENSGALG00000038618,ONECUT1
ENSGALG00000004671,ANKRD27
ENSGALG00000038087,CACNG3
ENSGALG00000009936,AP4S1
ENSGALG00000028880,FDPS
ENSGALG00000009293,CHN1
ENSGALG00000034802,SETD3
ENSGALG00000023898,PLEKHG4
ENSGALG00000033510,ERBB3
ENSGALG00000008226,NIF3L1
ENSGALG00000019941,FAM162B
ENSGALG00000015571,RAD17
ENSGALG00000011052,SLC38A11
ENSGALG00000008487,TMCC1
ENSGALG00000030516,EMX1
ENSGALG00000005582,KLHL18
ENSGALG00000006974,DDX27
ENSGALG00000010653,SMYD3
ENSGALG00000008432,AP2M1
ENSGALG00000034773,TOGARAM1
ENSGALG00000002198,FHOD1
ENSGALG00000016464,VSNL1
ENSGALG00000014944,GCNT4
ENSGALG00000015139,ABHD17B
ENSGALG00000003716,GDNF
ENSGALG00000036856,CBX5
ENSGALG00000006505,ZFAND6
ENSGALG00000010649,CNST
ENSGALG00000037272,HOXD8
ENSGALG00000038780,PRDM2
ENSGALG00000012171,GPR39
ENSGALG00000020419,LIN52
ENSGALG00000012119,MARCO
ENSGALG00000014297,IRF7
ENSGALG00000002055,hairy1
ENSGALG00000000067,SPR
ENSGALG00000003930,APBA2
ENSGALG00000011472,RPL37A
ENSGALG00000026154,CARD19
ENSGALG00000028817,OTX1
ENSGALG00000033806,ITPRIPL2
ENSGALG00000027190,COX11
ENSGALG00000000507,CPNE7
ENSGALG00000000903,TERF2IP
ENSGALG00000008493,METTL21A
ENSGALG00000005365,NARFL
ENSGALG00000011493,TMEM169
ENSGALG00000043828,HEXA
ENSGALG00000011541,BIN1
ENSGALG00000029610,RGS9
ENSGALG00000036022,LIN28A
ENSGALG00000025938,KIAA0513
ENSGALG00000006140,GGA2
ENSGALG00000008812,CCT4
ENSGALG00000043400,BCDIN3D
ENSGALG00000001252,CREB3L3
ENSGALG00000040573,FMO3
ENSGALG00000001949,MDH2
ENSGALG00000005458,RPL3L
ENSGALG00000001722,E2F4
ENSGALG00000005617,NTHL1
ENSGALG00000031718,CSNK2A2
ENSGALG00000016506,ZNF512
ENSGALG00000004710,TMOD3
ENSGALG00000006131,FTCD
ENSGALG00000026559,SNRNP25
ENSGALG00000014711,PLPP1
ENSGALG00000035187,FHL3
ENSGALG00000008562,DYTN
ENSGALG00000035799,SHISA9
ENSGALG00000038420,HSF2
ENSGALG00000005483,CDH13
ENSGALG00000038476,PRDM13
ENSGALG00000039741,CD30
ENSGALG00000006179,RPL13
ENSGALG00000004899,PEPD
ENSGALG00000009990,SRBD1
ENSGALG00000030703,CYBRD1
ENSGALG00000002321,GOT2
ENSGALG00000025898,SMAD6
ENSGALG00000008136,C2orf69
ENSGALG00000016583,ESCO2
ENSGALG00000023859,RPP25
ENSGALG00000046085,FAM110D
ENSGALG00000007059,IGSF6
ENSGALG00000014943,FAM169A
ENSGALG00000018946,LMOD3
ENSGALG00000003063,HYKK
ENSGALG00000020410,TMED8
ENSGALG00000011132,RBMS1
ENSGALG00000003574,LPCAT2
ENSGALG00000034325,RBFOX1
ENSGALG00000028005,GADD45G
ENSGALG00000026225,PSMD12
ENSGALG00000042624,CEP85
ENSGALG00000039967,RP11-529K1.3
ENSGALG00000006632,CEP63
ENSGALG00000000908,ADAT1
ENSGALG00000005411,MEIOB
ENSGALG00000012379,RTRAF
ENSGALG00000006534,PEX11A
ENSGALG00000003286,ACSBG1
ENSGALG00000002931,REG4
ENSGALG00000040279,RHCE
ENSGALG00000006441,GNPTG
ENSGALG00000030691,PPM1B
